element,id,geometry,amenity,tourism,leisure,name,name:en,int_name,name:ja,ele,natural,addr:city,addr:postcode,addr:quarter,operator,operator:type,addr:province,opening_hours,source,description,website,name:ja-Latn,wikidata,addr:neighbourhood,direction,man_made,tower:construction,tower:type,layer,note,note:ja,source_ref,alt_name:fr,fee,name:fr,name:ja-Hira,wikimedia_commons,wikipedia,name:de,survey:date,addr:block_number,social_facility,KSJ2:BDC,KSJ2:DFC,KSJ2:DFC_label,KSJ2:PRC,KSJ2:PRC_label,KSJ2:forest_id,source:en,source:ja,landuse,surface,access,building,addr:full,addr:housenumber,shelter_type,source:name,height,crop,fixme,addr:county,phone,area,highway,operator:wikidata,place,contact:tripadvisor,contact:website,name:es,start_date,short_name,building:levels,roof:colour,roof:levels,roof:shape,level,addr:country,sport,bench,emergency,name:ja_kana,type,operator:ja,source:outline,addr:suburb,name:ja_rm,assembly_point:earthquake,assembly_point:fire,assembly_point:tsunami,shelter_type:ja,official_name,garden:type,barrier,fence_type,source:date,leaf_type,alt_name,private,check_date,opening_date,source:geometry,alt_name:en,alt_name:ja-Hira,alt_name:ja-Latn,architect,architect:wikidata,internet_access,name:it,name:vi,name:zh,short_name:en,short_name:fr,short_name:ja-Hira,short_name:ja-Latn,subject,subject:wikidata,mapillary,latitude,longitude
way,919001026,"POLYGON ((132.4164378 34.4143164, 132.4164531 34.4141545, 132.4165245 34.4139994, 132.4169623 34.4141379, 132.4169295 34.4142115, 132.4169544 34.4142191, 132.4169752 34.4142254, 132.4168675 34.4144419, 132.4164378 34.4143164))",,,park,己斐上第二公園,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.414223123375145,132.41669660322606
way,919001730,"POLYGON ((132.4214603 34.4158934, 132.4214559 34.4158652, 132.4215679 34.4157421, 132.4217229 34.4157986, 132.4217353 34.4157842, 132.4219152 34.4158788, 132.4220883 34.4159665, 132.4220833 34.4159739, 132.4223329 34.4160935, 132.4223021 34.4161222, 132.4222276 34.4161917, 132.4221344 34.4162827, 132.4221108 34.416269, 132.4214603 34.4158934))",,,park,日生西公園,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.416003008415515,132.4218895777383
way,919006451,"POLYGON ((132.4243762 34.4111185, 132.4243914 34.4108886, 132.4244082 34.4108714, 132.4247143 34.4108767, 132.4247588 34.4109198, 132.4247306 34.4111435, 132.4243762 34.4111185))",,,park,日生東公園,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.41100331621366,132.42456645009784
way,919006610,"POLYGON ((132.425175 34.4143624, 132.4252026 34.4141092, 132.425549 34.414133, 132.4255779 34.4141625, 132.4255539 34.4143671, 132.4255135 34.4143921, 132.425175 34.4143624))",,,park,国迫公園,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.414250240976486,132.4253764507058
way,919007738,"POLYGON ((132.4270706 34.4152044, 132.42744 34.4152083, 132.4275124 34.4152161, 132.4275195 34.4152244, 132.4275532 34.4152252, 132.4275535 34.4151787, 132.4275503 34.4151787, 132.4275492 34.4151601, 132.4275336 34.415049, 132.4275347 34.4148183, 132.4275403 34.4145553, 132.4275181 34.4145553, 132.4275207 34.4144792, 132.4274763 34.414507, 132.4273728 34.4145714, 132.4273527 34.414686, 132.4273351 34.4147579, 132.4273051 34.4148383, 132.4272716 34.4148815, 132.4272375 34.414926, 132.4270834 34.4150472, 132.4270716 34.4150645, 132.4270706 34.4152044))",,,park,大迫公園,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.41494448677299,132.42736736126528
way,919009002,"POLYGON ((132.4270491 34.4121183, 132.427251 34.4121335, 132.4273264 34.411371, 132.4271555 34.4113631, 132.4271343 34.4113963, 132.4269991 34.4114632, 132.426794 34.4115956, 132.426733 34.4116206, 132.4267038 34.4116344, 132.4270491 34.4121183))",,,park,茶臼台公園,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.41173399525726,132.42707884374406
way,919671497,"POLYGON ((132.4274333 34.4037892, 132.427535 34.4038222, 132.4275966 34.403676, 132.4271991 34.4033062, 132.4271853 34.4034244, 132.4271983 34.4034991, 132.4272939 34.4036042, 132.4274284 34.4036626, 132.4274815 34.4037094, 132.4274461 34.4037386, 132.4274142 34.4037648, 132.4274333 34.4037892))",,,park,己斐東第四公園,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.40357442619947,132.42738140058177
way,919672466,"POLYGON ((132.4304975 34.3993234, 132.4306282 34.3992625, 132.4305622 34.399171, 132.4304344 34.3992319, 132.4304975 34.3993234))",,,park,ちびっこひろば,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.399247271521496,132.43053078630288
way,919673259,"POLYGON ((132.4231835 34.3960433, 132.4233638 34.3960995, 132.4234619 34.3958784, 132.423279 34.3958219, 132.4231835 34.3960433))",,,park,己斐西町第一公園,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.395960540317205,132.42332218733992
way,919674497,"POLYGON ((132.4269401 34.3939401, 132.4271495 34.3938008, 132.4272837 34.3937505, 132.4272471 34.3936834, 132.4271678 34.3935744, 132.4267938 34.3937539, 132.4269401 34.3939401))",,,park,己斐本町公園,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.39375137919621,132.42704033152037
way,919675812,"POLYGON ((132.4121108 34.3930648, 132.4121856 34.3930061, 132.4121836 34.3929566, 132.4121517 34.3929289, 132.4115329 34.3926623, 132.4115002 34.3927086, 132.4121108 34.3930648))",,,park,古江上第一公園,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.39287200595087,132.41188595426289
way,919677435,"POLYGON ((132.4112339 34.3912385, 132.4111252 34.3910711, 132.4111007 34.3910564, 132.4111041 34.3909621, 132.411109 34.3908783, 132.4111089 34.3908731, 132.4111754 34.3907902, 132.411239 34.3907959, 132.4113581 34.3907863, 132.4114625 34.3907673, 132.4115172 34.3907574, 132.4115071 34.3907277, 132.4116108 34.3906996, 132.4116651 34.3906757, 132.4117484 34.3906685, 132.4118513 34.3907427, 132.4116875 34.3908773, 132.4116768 34.3908854, 132.4116578 34.3908999, 132.4116216 34.3909295, 132.4113459 34.3911434, 132.4113027 34.3911777, 132.4112629 34.3912129, 132.411247 34.3912269, 132.4112339 34.3912385))",,,park,古江東公園,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,assembly_point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.39091501757495,132.41140977981436
way,919692433,"POLYGON ((132.4183195 34.4026377, 132.4187224 34.4024375, 132.4188742 34.4024197, 132.4188741 34.4023857, 132.418785 34.4022335, 132.4186264 34.4022332, 132.4184723 34.4022987, 132.4181811 34.4024433, 132.4183195 34.4026377))",,,park,己斐上第六公園,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.40241186479485,132.41852707140157
way,919694515,"POLYGON ((132.4205421 34.4090218, 132.420534 34.4089547, 132.4205377 34.4089078, 132.4207114 34.4089128, 132.4207077 34.4090164, 132.4207 34.4090276, 132.4205421 34.4090218))",,,park,ちびっこひろば,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.4089668816646,132.4206232310681
way,919694930,"POLYGON ((132.4214369 34.4102361, 132.4214618 34.4102286, 132.4214881 34.4102385, 132.4215121 34.4101983, 132.4214881 34.4101888, 132.4214773 34.4101627, 132.4215049 34.4101141, 132.4216361 34.4101066, 132.421678 34.4101365, 132.4216133 34.4101803, 132.4215674 34.4102033, 132.421525 34.4102646, 132.4215028 34.4102544, 132.421483 34.4102451, 132.4214369 34.4102361))",,,park,己斐上第八公園,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.410167418127195,132.421557325063
way,919696611,"POLYGON ((132.4254262 34.4039151, 132.4254563 34.4039063, 132.4255076 34.4038713, 132.4255235 34.4038231, 132.4255182 34.4037326, 132.4254669 34.4036538, 132.4253218 34.4036538, 132.4253236 34.4037764, 132.4254262 34.4039151))",,,park,己斐東老人運動広場,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.40376864686345,132.42542470010494
way,919697719,"POLYGON ((132.4286387 34.4065397, 132.4287365 34.4065486, 132.4288344 34.406316, 132.4288678 34.4061354, 132.4288338 34.4061062, 132.4286387 34.4065397))",,,park,己斐東第一公園,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.40635572632274,132.42876587102538
way,919702957,"POLYGON ((132.4157197 34.3940978, 132.4154733 34.3939786, 132.4154904 34.3937803, 132.4155673 34.3935595, 132.4155953 34.393565, 132.4156286 34.3936083, 132.4157588 34.3937249, 132.4157573 34.3938141, 132.4158063 34.3938146, 132.4158499 34.393855, 132.4157707 34.3939209, 132.4157949 34.39413, 132.4157197 34.3940978))",,,park,高須第一公園,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.39385604671623,132.41564156249572
way,919706881,"POLYGON ((132.4172692 34.3957231, 132.417343 34.395547, 132.4175057 34.3956002, 132.4174957 34.395676, 132.4172692 34.3957231))",,,park,高須第二公園,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.39563800454168,132.41738988157763
way,919714536,"POLYGON ((132.3090328 34.3188997, 132.3092009 34.3188327, 132.3091408 34.3187379, 132.3090303 34.3187867, 132.3089565 34.3187018, 132.3088995 34.3186899, 132.3090328 34.3188997))",,,park,阿品西公園,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.318803181353516,132.30905908654225
way,919722785,"POLYGON ((132.4247915 34.3995367, 132.4246457 34.3993106, 132.4248094 34.3992323, 132.4249696 34.3994603, 132.4247915 34.3995367))",,,park,ちびっこひろば,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.39938590492744,132.42480520462703
way,919741091,"POLYGON ((132.4146951 34.4031897, 132.414689 34.4029683, 132.4149149 34.4029774, 132.4149055 34.4029872, 132.4148916 34.4030056, 132.4148509 34.4030239, 132.4148506 34.4030503, 132.4148565 34.4030899, 132.414867 34.4031233, 132.4148775 34.4031518, 132.4149219 34.4031802, 132.4149693 34.4032122, 132.4149745 34.403266, 132.4146951 34.4031897))",,,park,もみじヶ丘第四公園,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.40310894382246,132.4148028360898
way,929092825,"POLYGON ((132.4030958 34.4106311, 132.4032747 34.4104165, 132.4033204 34.410337, 132.4032513 34.4102397, 132.4032075 34.4101617, 132.4031463 34.4100619, 132.4031142 34.4100288, 132.4030797 34.4100089, 132.4029112 34.409986, 132.4029339 34.410028, 132.4029415 34.4100423, 132.4029455 34.4100588, 132.4029567 34.4101022, 132.4029786 34.4101558, 132.4029921 34.4102455, 132.4030266 34.4103749, 132.4030534 34.4105248, 132.4030631 34.4105911, 132.4030688 34.4106344, 132.4030958 34.4106311))",,,park,そらの第3公園,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.41028426339387,132.4031152437789
way,929093927,"POLYGON ((132.4022573 34.4134955, 132.4023101 34.4134821, 132.4024483 34.4133747, 132.402611 34.4132339, 132.4027756 34.4130863, 132.402924 34.4129354, 132.4030419 34.4127643, 132.4030978 34.4126947, 132.4031171 34.4126117, 132.4031445 34.4125367, 132.4031373 34.4124398, 132.4031467 34.4123376, 132.4031395 34.4122679, 132.4029931 34.4122738, 132.4028671 34.4123132, 132.4027248 34.4123635, 132.4025947 34.4124273, 132.4024809 34.4124826, 132.4023752 34.4125698, 132.4022573 34.412657, 132.4020621 34.4127543, 132.401871 34.4127979, 132.4017409 34.4127945, 132.4016566 34.412771, 132.4015722 34.4127476, 132.4014564 34.4126972, 132.401432 34.4127643, 132.4015397 34.4129035, 132.4015915 34.4129597, 132.4016271 34.4130025, 132.4016413 34.4130561, 132.4016495 34.4131115, 132.4016952 34.4131442, 132.4017409 34.4131735, 132.4018507 34.4132372, 132.4019564 34.4132909, 132.4020459 34.4133513, 132.4021353 34.4134116, 132.4022573 34.4134955))",,,park,そらの第2公園,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.41287964629938,132.40239865321155
way,929094560,"POLYGON ((132.4003528 34.4146062, 132.4003613 34.4145446, 132.4003652 34.4144716, 132.4003701 34.4143866, 132.400341 34.4143637, 132.4002954 34.4143635, 132.4002069 34.4143568, 132.4001422 34.4143466, 132.4000218 34.4143145, 132.3998747 34.4142701, 132.3998197 34.4142448, 132.3997585 34.4142143, 132.3996184 34.4141334, 132.3995562 34.4140772, 132.3994921 34.4140243, 132.3994514 34.4139773, 132.399431 34.4139518, 132.3994066 34.4139245, 132.3993868 34.413884, 132.399392 34.4138583, 132.3993981 34.4138383, 132.3994697 34.4137889, 132.3995688 34.4137422, 132.3996431 34.4136955, 132.3996962 34.4136604, 132.3997564 34.4136137, 132.3998246 34.4135641, 132.3998979 34.4135122, 132.399954 34.4134686, 132.3998752 34.4133808, 132.3998201 34.413421, 132.3997635 34.4134677, 132.3997068 34.4135086, 132.3996467 34.4135407, 132.3995653 34.4135787, 132.3994804 34.4136196, 132.399406 34.4136575, 132.3993388 34.4136809, 132.3992644 34.4137101, 132.3991901 34.4137247, 132.3991123 34.4137539, 132.3990769 34.413751, 132.3990698 34.4137889, 132.3991087 34.4138648, 132.3991512 34.4139291, 132.3992078 34.4140108, 132.3992786 34.4141013, 132.3993246 34.4141539, 132.3994272 34.4142415, 132.3994988 34.4143006, 132.3996254 34.4143816, 132.3997245 34.4144459, 132.3998343 34.4145013, 132.3999086 34.4145393, 132.3999841 34.4145747, 132.4000714 34.4145948, 132.4001342 34.4146158, 132.4001966 34.4146243, 132.400259 34.4146327, 132.4003014 34.4146386, 132.4003348 34.4146237, 132.4003528 34.4146062))",,,park,そらの第1公園,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.414112072496515,132.39969506073894
way,931609085,"POLYGON ((133.1849076 35.3610178, 133.1848995 35.3609675, 133.184917 35.3608986, 133.1850336 35.3608461, 133.1851745 35.3608024, 133.1852643 35.3607499, 133.1853394 35.3606635, 133.1854092 35.3605311, 133.1855902 35.3603879, 133.1861038 35.360191, 133.1861655 35.3601888, 133.1862983 35.3603419, 133.1862889 35.3603835, 133.1861468 35.3604611, 133.1859711 35.3604961, 133.1857297 35.3605804, 133.1855983 35.3606591, 133.1855607 35.3607422, 133.185495 35.3608166, 133.1853957 35.360868, 133.185318 35.3608932, 133.1851932 35.3609128, 133.1850833 35.3609544, 133.1849934 35.3610157, 133.1849666 35.3610353, 133.1849398 35.3610353, 133.1849076 35.3610178))",,,park,月山富田城,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.36056045024547,133.18564565644817
way,931609086,"POLYGON ((133.1829268 35.3617944, 133.1829824 35.3617938, 133.1830676 35.3617769, 133.183189 35.3617566, 133.1833043 35.3617523, 133.1833553 35.3617577, 133.1835692 35.3618644, 133.1836329 35.3618731, 133.1836818 35.3618583, 133.1838548 35.361673, 133.1838971 35.3615827, 133.1839105 35.3615707, 133.184123 35.3614553, 133.1843135 35.3614121, 133.1843678 35.361411, 133.1845274 35.361452, 133.1845938 35.3614537, 133.1846769 35.3614149, 133.1848405 35.3612541, 133.1848399 35.3612213, 133.1846474 35.3610802, 133.184626 35.3610818, 133.1843289 35.3611939, 133.1842907 35.361195, 133.1841318 35.3611906, 133.1839916 35.3612207, 133.1838468 35.3612738, 133.183712 35.3613274, 133.1836067 35.3613979, 133.1834847 35.3615116, 133.1833921 35.3615877, 133.1832875 35.3616456, 133.1832171 35.3616615, 133.1829402 35.3616954, 133.1828979 35.3617112, 133.1828839 35.3617424, 133.1828953 35.3617708, 133.18291 35.3617851, 133.1829268 35.3617944))",,,park,月山富田城,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.36146287058307,133.18394880073444
way,931609087,"POLYGON ((133.1830394 35.3643623, 133.1834149 35.3637859, 133.1832527 35.3633966, 133.1827645 35.3631068, 133.1825513 35.3629996, 133.1824507 35.3629843, 133.1823742 35.3629996, 133.1821181 35.3631144, 133.1820564 35.3633518, 133.1820631 35.3634732, 133.1823139 35.3637028, 133.1827779 35.3638155, 133.182625 35.3642081, 133.1830394 35.3643623))",,,park,月山富田城,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.36359872857885,133.18275974187182
way,931671060,"POLYGON ((132.4209617 34.3883886, 132.4210086 34.3881296, 132.4212934 34.3881678, 132.4213068 34.3881864, 132.4212665 34.3882976, 132.4212478 34.3883443, 132.4212523 34.3884063, 132.4209617 34.3883886))",,,park,庚午第六公園,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.38827132620202,132.4211271915757
way,940897953,"POLYGON ((132.1746325 34.8546966, 132.1747622 34.8546604, 132.174923 34.8546136, 132.1750061 34.8547286, 132.1750061 34.8548265, 132.174962 34.8549117, 132.1750009 34.8550203, 132.1750969 34.8550713, 132.1752837 34.8550799, 132.1753304 34.8551416, 132.1753952 34.8552502, 132.1754264 34.855346, 132.1755301 34.8553779, 132.1756313 34.8553588, 132.1757584 34.8553332, 132.1758726 34.8552736, 132.1759919 34.8551948, 132.1760776 34.8551097, 132.1761372 34.8550437, 132.1762203 34.8550352, 132.1763007 34.8550841, 132.1762125 34.8552587, 132.1759816 34.855446, 132.1759323 34.8555717, 132.1758945 34.8556169, 132.1757805 34.8556212, 132.175592 34.8556756, 132.1755316 34.8557459, 132.1754273 34.856048, 132.1753762 34.8561843, 132.1754851 34.8564004, 132.1754955 34.8565601, 132.1754423 34.856708, 132.1754294 34.8568762, 132.1753658 34.8569465, 132.1753282 34.8570774, 132.1753003 34.8574687, 132.1754773 34.8575246, 132.1757191 34.8575801, 132.1758317 34.8576178, 132.1758613 34.8576723, 132.1754618 34.8576436, 132.1753396 34.8576261, 132.175259 34.8575817, 132.1751335 34.857547, 132.1750438 34.857605, 132.1747927 34.8576091, 132.1747924 34.8573283, 132.1748353 34.857154, 132.1749776 34.8569594, 132.1751425 34.8568408, 132.1751786 34.8567278, 132.1751493 34.856535, 132.1751199 34.8563942, 132.1750364 34.856244, 132.1751019 34.856042, 132.1752238 34.8558326, 132.1752216 34.8556528, 132.1751583 34.8554619, 132.1750205 34.855297, 132.1747789 34.8551246, 132.174623 34.85498, 132.174553 34.8547521, 132.1746325 34.8546966))",,,park,雲城トンボ公園,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.856101325785446,132.17527351866983
way,956074558,"POLYGON ((132.2917591 34.3006842, 132.2918807 34.300768, 132.2920079 34.3006421, 132.2925591 34.301022, 132.2925927 34.3009887, 132.2919902 34.3005735, 132.2917591 34.3006842))",,,park,海空公園,,,海空公園,,,,,,,,,,,,,,,,,,,,,,,,,,,みそらこうえん,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,早時2号公園,,,,,,,,,,,,,,,,,,,,,,,,,,,34.30075214471699,132.2921306974486
way,958462211,"POLYGON ((132.5589464 34.2296714, 132.5586064 34.2292567, 132.5586949 34.2292068, 132.5587687 34.2292689, 132.558939 34.2292778, 132.5591415 34.2291691, 132.5591992 34.2291769, 132.5592823 34.229412, 132.5592173 34.2294419, 132.5590939 34.2295195, 132.5591254 34.2295916, 132.5589464 34.2296714))",,,park,水野公園,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.229394557312865,132.55897824891454
way,964185681,"POLYGON ((133.4031601 34.4890132, 133.4034129 34.4890292, 133.4036036 34.4890413, 133.4036012 34.488615, 133.4035307 34.4886075, 133.4031756 34.4888368, 133.4031601 34.4890132))",,,park,一ッ橋公園,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.488858650659274,133.40341710692348
way,965361018,"POLYGON ((133.7903847 34.2484705, 133.7905264 34.2482294, 133.7902031 34.2480995, 133.7900903 34.2482913, 133.7901041 34.2483578, 133.7903847 34.2484705))",,,park,竜川ボランティア公園,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.248284389326315,133.79029673050277
way,966525517,"POLYGON ((133.407602 34.4863964, 133.4080588 34.4863376, 133.4079989 34.4858339, 133.4078732 34.4858257, 133.4078061 34.4859128, 133.407749 34.4860034, 133.407709 34.4860669, 133.4076619 34.4861046, 133.4075948 34.486174, 133.407602 34.4863964))",,,park,三ッ橋公園,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.48614767505934,133.4078427495736
way,966967039,"POLYGON ((131.9375101 34.085545, 131.9376335 34.085545, 131.9386138 34.0854666, 131.9386697 34.085431, 131.9385328 34.0844137, 131.9375906 34.084492, 131.9373601 34.0846644, 131.937258 34.0847408, 131.9372044 34.0849052, 131.937199 34.0849985, 131.9372795 34.0850651, 131.937435 34.0851495, 131.9375101 34.085545))",,,park,鶴いこいの里交流センター　運動場,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.08498596099965,131.93798463470645
way,966967040,"POLYGON ((131.937088 34.0856267, 131.9374532 34.0855573, 131.9374624 34.085536, 131.9374029 34.0852251, 131.937061 34.0852754, 131.937088 34.0856267))",,,park,鶴いこいの里交流センター　テニスコート,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.08542361995576,131.93725334058678
way,967031661,"POLYGON ((131.9391501 34.0866826, 131.9392156 34.086709, 131.9392333 34.0866943, 131.9393041 34.0867148, 131.9393466 34.0866914, 131.9395147 34.0864305, 131.9394934 34.0864173, 131.9395182 34.086366, 131.9393943 34.0863074, 131.9391891 34.0866372, 131.9391501 34.0866826))",,,park,鶴いこいの里水泳プール,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.086524463287596,131.93935151228817
