OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,RMS,DATA_SOURCE
STARLINK-4627,2022-107M,2025-10-07T18:15:42.000019,15.08850976,0.0001335,53.2164,215.4475,86.7384,128.8134,0,C,53711,280,1,-0.00027256,-4.3475e-05,0,0.336,SpaceX-E
STARLINK-4683,2022-107N,2025-10-07T18:15:42.000019,15.08841677,0.0001295,53.216,215.1904,85.4381,270.2935,0,C,53712,280,1,2.8192e-05,4.4963e-06,0,0.28,SpaceX-E
STARLINK-4686,2022-107R,2025-10-07T18:16:41.999981,15.08874609,0.0001355,53.216,220.3587,87.6089,164.256,0,C,53715,280,1,-0.0016803,-0.00026803,0,0.49,SpaceX-E
STARLINK-4699,2022-107S,2025-10-07T18:20:42.000000,15.08846198,0.0001301,53.2155,220.3058,87.1826,199.8377,0,C,53716,280,1,-0.0002286,-3.646e-05,0,0.357,SpaceX-E
STARLINK-4695,2022-107U,2025-10-07T18:30:41.999962,15.0885085,0.0001346,53.2151,220.8624,85.2443,293.9234,0,C,53718,280,1,-0.00028377,-4.5263e-05,0,0.339,SpaceX-E
STARLINK-4644,2022-107V,2025-10-07T18:18:41.999990,15.08870453,0.0001199,53.216,190.2606,82.9438,241.5479,0,C,53719,280,1,-0.0014791,-0.00023592,0,0.344,SpaceX-E
STARLINK-4642,2022-107W,2025-10-07T18:21:41.999962,15.08838105,0.0001265,53.2159,220.3819,88.6626,162.0678,0,C,53720,280,1,0.00015481,2.4689e-05,0,0.303,SpaceX-E
STARLINK-4707,2022-107X,2025-10-07T18:20:42.000000,15.08854301,0.0001251,53.2164,220.4653,94.4634,112.4455,0,C,53721,280,1,-0.00088641,-0.00014136,0,0.405,SpaceX-E
STARLINK-4700,2022-107Y,2025-10-07T18:22:42.000010,15.08865547,0.0001278,53.2166,220.5326,89.8797,84.525,0,C,53722,280,1,-0.001358,-0.00021659,0,0.442,SpaceX-E
STARLINK-4705,2022-107Z,2025-10-07T18:19:42.000038,15.08811067,0.0001533,53.2161,220.2771,89.3733,213.819,0,C,53723,280,1,0.0015117,0.00024106,0,0.332,SpaceX-E
STARLINK-4663,2022-107AA,2025-10-07T18:16:41.999981,15.08845248,0.0001445,53.2161,220.4368,86.2909,125.5643,0,C,53724,280,1,-0.00035142,-5.6043e-05,0,0.301,SpaceX-E
STARLINK-4697,2022-107AC,2025-10-07T18:17:42.000029,15.08844709,0.000134,53.2166,220.5111,83.9969,91.5702,0,C,53726,280,1,4.9207e-06,7.8485e-07,0,0.31,SpaceX-E
STARLINK-4701,2022-107AD,2025-10-07T18:17:42.000029,15.08866101,0.0001344,53.2162,220.6318,80.9519,34.4581,0,C,53727,280,1,-0.0008037,-0.00012822,0,0.38,SpaceX-E
STARLINK-4640,2022-107AE,2025-10-07T18:19:42.000038,15.08859473,0.000125,53.2164,220.5859,89.4721,53.5823,0,C,53728,280,1,-0.00052209,-8.3286e-05,0,0.387,SpaceX-E
STARLINK-4651,2022-107AF,2025-10-07T18:24:42.000019,15.08849612,0.0001383,53.2157,220.7293,89.7799,352.0471,0,C,53729,280,1,-0.00086687,-0.00013823,0,0.411,SpaceX-E
STARLINK-4641,2022-107AG,2025-10-07T18:23:41.999971,15.08871577,0.0001355,53.2159,220.6527,87.767,30.3209,0,C,53730,280,1,-0.0015271,-0.00024359,0,0.474,SpaceX-E
STARLINK-4636,2022-107AH,2025-10-07T18:15:42.000019,15.08836946,0.0001391,53.2151,220.7977,86.7553,301.0722,0,C,53731,280,1,0.00033506,5.3439e-05,0,0.294,SpaceX-E
STARLINK-4661,2022-107AJ,2025-10-07T18:15:42.000019,15.08847024,0.0001344,53.2159,220.728,87.2529,335.4272,0,C,53732,280,1,-0.00049689,-7.924e-05,0,0.358,SpaceX-E
STARLINK-4574,2022-107AK,2025-10-07T18:20:42.000000,15.08865931,0.000133,53.2148,220.8606,86.4793,280.1701,0,C,53733,280,1,-0.0015579,-0.00024846,0,0.452,SpaceX-E
STARLINK-4616,2022-107AL,2025-10-07T18:16:41.999981,15.08847485,0.0001388,53.2159,220.7164,86.5671,345.0959,0,C,53734,280,1,-0.0002916,-4.6507e-05,0,0.334,SpaceX-E
STARLINK-4618,2022-107AM,2025-10-07T18:25:41.999981,15.08823449,0.000154,53.2154,230.4266,90.2091,140.5899,0,C,53735,280,1,0.00076895,0.00012262,0,0.269,SpaceX-E
STARLINK-4652,2022-107AN,2025-10-07T18:19:42.000038,15.08839906,0.0001384,53.2148,220.8241,86.7578,296.1389,0,C,53736,280,1,0.00026387,4.2086e-05,0,0.304,SpaceX-E
STARLINK-4646,2022-107AP,2025-10-07T18:42:42.000019,15.45997486,0.000511,53.2,206.0918,110.8917,327.3348,0,C,53737,280,1,0.0017786,0.00088644,0,0.256,SpaceX-E
STARLINK-4662,2022-107AQ,2025-10-07T18:16:41.999981,15.0886223,0.0001376,53.2147,230.4168,87.7905,129.0582,0,C,53738,280,1,-0.001295,-0.00020653,0,0.47,SpaceX-E
STARLINK-4607,2022-107AS,2025-10-07T18:25:41.999981,15.08843757,0.000136,53.2151,230.5052,89.7688,100.9884,0,C,53740,280,1,-2.8625e-07,-4.5654e-08,0,0.32,SpaceX-E
STARLINK-4637,2022-107AU,2025-10-07T18:24:42.000019,15.08833363,0.0001332,53.2155,230.5477,90.1034,76.8512,0,C,53742,280,1,0.00036337,5.7948e-05,0,0.286,SpaceX-E
STARLINK-4645,2022-107AV,2025-10-07T18:21:41.999962,15.08848378,0.0001375,53.2165,230.7146,88.2188,347.3005,0,C,53743,280,1,-0.00056694,-9.0412e-05,0,0.411,SpaceX-E
STARLINK-4670,2022-107AW,2025-10-07T18:07:41.999981,15.08842654,0.0001324,53.215,230.2948,88.7772,174.2128,0,C,53744,280,1,0.0001691,2.6971e-05,0,0.343,SpaceX-E
STARLINK-4656,2022-107AX,2025-10-07T18:17:42.000029,15.08872217,0.0001394,53.2165,230.7652,87.3457,313.045,0,C,53745,280,1,-0.0016041,-0.00025587,0,0.537,SpaceX-E
STARLINK-4589,2022-107AY,2025-10-07T18:23:41.999971,15.08855609,0.0001396,53.2164,230.6682,92.0085,11.0715,0,C,53746,280,1,-0.00075994,-0.00012121,0,0.401,SpaceX-E
STARLINK-4612,2022-107BC,2025-10-07T18:30:41.999962,15.08866043,0.0001301,53.2162,230.8046,89.0689,320.327,0,C,53750,280,1,-0.0012575,-0.00020058,0,0.47,SpaceX-E
STARLINK-4718,2022-111A,2025-10-07T18:24:42.000019,15.08843659,0.0001321,53.2153,250.537,89.3201,167.6421,0,C,53773,280,1,3.817e-05,6.0879e-06,0,0.364,SpaceX-E
STARLINK-4719,2022-111B,2025-10-07T18:23:41.999971,15.08863355,0.0001467,53.2151,250.5,87.7273,185.4214,0,C,53774,280,1,-0.00082647,-0.00013184,0,0.447,SpaceX-E
STARLINK-4722,2022-111C,2025-10-07T18:24:42.000019,15.08834046,0.0001421,53.2148,240.8517,90.309,21.4427,0,C,53775,280,1,0.00045978,7.3328e-05,0,0.287,SpaceX-E
STARLINK-4664,2022-111E,2025-10-07T18:17:42.000029,15.08852139,0.0001319,53.2148,240.7962,86.9662,38.4091,0,C,53777,280,1,-0.00080724,-0.00012873,0,0.428,SpaceX-E
STARLINK-4709,2022-111F,2025-10-07T18:33:42.000019,15.08845895,0.0001393,53.2152,245.314,88.6288,309.9257,0,C,53778,280,1,6.6588e-05,1.0621e-05,0,0.341,SpaceX-E
STARLINK-4706,2022-111G,2025-10-07T18:24:42.000019,15.08837589,0.000134,53.2147,240.7344,90.8637,80.9722,0,C,53779,280,1,0.00026219,4.1815e-05,0,0.3,SpaceX-E
STARLINK-4678,2022-111H,2025-10-07T18:22:42.000010,15.08852789,0.0001393,53.2153,240.819,90.2069,34.0108,0,C,53780,280,1,-0.00081689,-0.00013027,0,0.43,SpaceX-E
STARLINK-4462,2022-111J,2025-10-07T18:16:41.999981,15.08839942,0.000134,53.2158,240.6422,89.0116,112.7086,0,C,53781,280,1,-0.00018431,-2.9391e-05,0,0.366,SpaceX-E
STARLINK-4679,2022-111K,2025-10-07T18:23:41.999971,15.08825388,0.0001298,53.215,240.6978,88.0674,100.0227,0,C,53782,280,1,0.00047611,7.5914e-05,0,0.278,SpaceX-E
STARLINK-4536,2022-111L,2025-10-07T18:15:42.000019,15.08840558,0.0001329,53.2158,240.5655,88.6837,149.3105,0,C,53783,280,1,0.00016252,2.592e-05,0,0.327,SpaceX-E
STARLINK-4687,2022-111M,2025-10-07T18:18:41.999990,15.08851153,0.0001336,53.2156,240.6752,91.2309,98.0131,0,C,53784,280,1,-0.00068453,-0.00010917,0,0.409,SpaceX-E
STARLINK-4743,2022-111Q,2025-10-07T18:15:42.000019,15.08825185,0.0001393,53.2162,240.4832,88.788,189.2741,0,C,53787,280,1,0.00052207,8.3244e-05,0,0.291,SpaceX-E
STARLINK-4666,2022-111S,2025-10-07T18:24:42.000019,15.08843632,0.0001424,53.2158,240.3372,86.8131,285.2736,0,C,53789,280,1,0.00017709,2.8247e-05,0,0.326,SpaceX-E
STARLINK-4734,2022-111T,2025-10-07T18:21:41.999962,15.08835106,0.0001304,53.216,240.5067,88.9522,191.7161,0,C,53790,280,1,0.00030116,4.8028e-05,0,0.317,SpaceX-E
STARLINK-4739,2022-111V,2025-10-07T18:20:42.000000,15.08836497,0.0001343,53.2154,240.9772,85.5362,305.8562,0,C,53792,280,1,0.00027064,4.3162e-05,0,0.307,SpaceX-E
STARLINK-4728,2022-111W,2025-10-07T18:24:42.000019,15.08839815,0.0001359,53.2163,240.414,87.0009,245.0514,0,C,53793,280,1,0.00024553,3.916e-05,0,0.323,SpaceX-E
STARLINK-4730,2022-111X,2025-10-07T18:16:41.999981,15.08785755,0.0001468,53.2164,240.488,81.7534,194.8434,0,C,53794,280,1,0.0016343,0.00026044,0,0.242,SpaceX-E
STARLINK-4742,2022-111Y,2025-10-07T18:17:42.000029,15.08875448,0.0001482,53.2157,240.3192,75.6273,290.0406,0,C,53795,280,1,-0.0013694,-0.00021847,0,0.516,SpaceX-E
STARLINK-4723,2022-111AA,2025-10-07T18:25:41.999981,15.08835995,0.0001639,53.2154,240.1781,82.5879,13.3801,0,C,53797,280,1,5.6557e-05,9.0189e-06,0,0.334,SpaceX-E
STARLINK-4712,2022-111AB,2025-10-07T18:15:42.000019,15.08848022,0.000137,53.2154,240.2461,88.1495,310.0295,0,C,53798,280,1,-0.00048545,-7.7418e-05,0,0.41,SpaceX-E
STARLINK-4710,2022-111AC,2025-10-07T18:24:42.000019,15.08815973,0.0001342,53.2155,230.6865,82.0412,119.6249,0,C,53799,280,1,0.00085447,0.00013623,0,0.263,SpaceX-E
STARLINK-4720,2022-111AD,2025-10-07T18:22:42.000010,15.08861853,0.000138,53.2149,230.5692,109.5142,149.8002,0,C,53800,280,1,-1.0022e-05,-1.5992e-06,0,0.36,SpaceX-E
STARLINK-4715,2022-111AE,2025-10-07T18:20:42.000000,15.08830738,0.0001375,53.2157,230.3805,87.5922,264.3764,0,C,53801,280,1,0.0004411,7.0341e-05,0,0.281,SpaceX-E
STARLINK-4726,2022-111AF,2025-10-07T18:24:42.000019,15.08833251,0.0001402,53.2148,230.4846,92.127,214.8688,0,C,53802,280,1,0.00038736,6.1775e-05,0,0.304,SpaceX-E
STARLINK-4727,2022-111AG,2025-10-07T18:19:42.000038,15.0886156,0.0001295,53.2164,215.6778,86.6638,123.8477,0,C,53803,280,1,-0.001346,-0.00021465,0,0.426,SpaceX-E
STARLINK-4729,2022-111AH,2025-10-07T18:18:41.999990,15.08864862,0.0001163,53.2155,225.4211,92.7054,233.9859,0,C,53804,280,1,-0.0015059,-0.00024016,0,0.477,SpaceX-E
STARLINK-4763,2022-111AJ,2025-10-07T18:24:42.000019,15.08879362,0.0001351,53.2162,215.7471,94.1119,89.9809,0,C,53805,280,1,-0.0018746,-0.00029903,0,0.478,SpaceX-E
STARLINK-4768,2022-111AK,2025-10-07T18:14:41.999971,15.08845611,0.0001268,53.2159,215.4912,87.4641,204.2916,0,C,53806,280,1,-0.00015603,-2.4885e-05,0,0.339,SpaceX-E
STARLINK-4738,2022-114B,2025-10-07T18:16:41.999981,15.08829143,0.0001405,53.2147,270.516,90.6864,6.0976,0,C,53819,280,1,0.00041165,6.5641e-05,0,0.278,SpaceX-E
STARLINK-4758,2022-114C,2025-10-07T18:14:41.999971,15.08828331,0.0001566,53.2152,270.8699,91.1176,177.9171,0,C,53820,280,1,0.00038482,6.1361e-05,0,0.283,SpaceX-E
STARLINK-4748,2022-114F,2025-10-07T18:20:42.000000,15.08809439,0.0001376,53.2161,225.615,87.8571,351.4005,0,C,53823,280,1,0.0010838,0.00017278,0,0.268,SpaceX-E
STARLINK-4757,2022-114G,2025-10-07T18:17:42.000029,15.0883784,0.0001308,53.215,270.0454,88.3947,252.4602,0,C,53824,280,1,0.00045962,7.3309e-05,0,0.287,SpaceX-E
STARLINK-4751,2022-114H,2025-10-07T18:15:42.000019,15.08832407,0.0001394,53.2151,270.7865,86.9547,225.9041,0,C,53825,280,1,0.0003822,6.0949e-05,0,0.279,SpaceX-E
STARLINK-4756,2022-114J,2025-10-07T18:24:42.000019,15.08820377,0.0001241,53.2145,270.5628,86.8156,0.1114,0,C,53826,280,1,0.00051253,8.1711e-05,0,0.267,SpaceX-E
STARLINK-4764,2022-114K,2025-10-07T18:21:41.999962,15.08847292,0.0001371,53.2145,270.6904,89.6669,285.8747,0,C,53827,280,1,-0.00047841,-7.6295e-05,0,0.387,SpaceX-E
STARLINK-4760,2022-114L,2025-10-07T18:19:42.000038,15.08841151,0.0001229,53.2146,270.5392,85.6126,2.4236,0,C,53828,280,1,0.00034736,5.5406e-05,0,0.28,SpaceX-E
STARLINK-4759,2022-114M,2025-10-07T18:22:42.000010,15.08820762,0.0001441,53.2147,270.6477,95.5531,303.7139,0,C,53829,280,1,0.00072451,0.00011552,0,0.265,SpaceX-E
STARLINK-4761,2022-114N,2025-10-07T18:18:41.999990,15.08832548,0.0001333,53.2149,270.4646,86.9864,37.4073,0,C,53830,280,1,0.00014475,2.308e-05,0,0.303,SpaceX-E
STARLINK-4649,2022-114P,2025-10-07T18:19:42.000038,15.08807658,0.0001251,53.2146,270.6172,95.0491,313.0868,0,C,53831,280,1,0.00042858,6.8301e-05,0,0.266,SpaceX-E
STARLINK-4747,2022-114Q,2025-10-07T18:24:42.000019,15.08837786,0.0001433,53.2154,270.3674,86.6457,100.4371,0,C,53832,280,1,-6.5071e-06,-1.0377e-06,0,0.319,SpaceX-E
STARLINK-4771,2022-114R,2025-10-07T18:16:41.999981,15.08834169,0.0001438,53.2148,270.5202,95.3609,356.1957,0,C,53833,280,1,0.00037566,5.9909e-05,0,0.28,SpaceX-E
STARLINK-4737,2022-114S,2025-10-07T18:14:41.999971,15.08830837,0.000135,53.2158,270.3189,86.8309,102.573,0,C,53834,280,1,0.00044354,7.0731e-05,0,0.274,SpaceX-E
STARLINK-4783,2022-114T,2025-10-07T18:23:41.999971,15.08830253,0.0001367,53.2152,270.4095,89.1703,74.1167,0,C,53835,280,1,0.00020294,3.2359e-05,0,0.305,SpaceX-E
STARLINK-4778,2022-114U,2025-10-07T18:22:42.000010,15.08843518,0.0001324,53.2157,260.8276,88.2117,226.0191,0,C,53836,280,1,-0.00026299,-4.194e-05,0,0.385,SpaceX-E
STARLINK-4776,2022-114V,2025-10-07T18:22:42.000010,15.08824922,0.0001532,53.2154,270.333,87.9968,111.5746,0,C,53837,280,1,0.00045489,7.253e-05,0,0.269,SpaceX-E
STARLINK-4773,2022-114W,2025-10-07T18:19:42.000038,15.08876459,0.0001415,53.2157,260.8017,89.6793,233.279,0,C,53838,280,1,-0.00045647,-7.2856e-05,0,0.514,SpaceX-E
STARLINK-4784,2022-114X,2025-10-07T18:21:41.999962,15.08837404,0.000134,53.2151,260.8748,89.3668,201.0468,0,C,53839,280,1,5.9276e-05,9.4528e-06,0,0.327,SpaceX-E
STARLINK-4766,2022-114Y,2025-10-07T18:16:41.999981,15.08837139,0.0001526,53.2157,260.7006,83.0844,283.4018,0,C,53840,280,1,-3.667e-06,-5.8476e-07,0,0.324,SpaceX-E
STARLINK-4750,2022-114Z,2025-10-07T18:21:41.999962,15.0883772,0.0001372,53.2158,260.7564,89.479,261.007,0,C,53841,280,1,5.8447e-05,9.3207e-06,0,0.341,SpaceX-E
STARLINK-4754,2022-114AA,2025-10-07T18:21:41.999962,15.08821499,0.0001356,53.2156,260.5968,86.6944,343.9325,0,C,53842,280,1,0.00060861,9.7037e-05,0,0.271,SpaceX-E
STARLINK-4769,2022-114AB,2025-10-07T18:34:41.999981,15.08831012,0.00014,53.2161,260.6766,89.0345,330.5612,0,C,53843,280,1,0.00028303,4.5132e-05,0,0.307,SpaceX-E
STARLINK-4745,2022-114AC,2025-10-07T18:18:41.999990,15.08823572,0.0001588,53.2149,260.5288,83.3357,16.0114,0,C,53844,280,1,0.00056061,8.9388e-05,0,0.272,SpaceX-E
STARLINK-4753,2022-114AD,2025-10-07T18:22:42.000010,15.08856767,0.0001415,53.2158,260.6535,88.87,325.4661,0,C,53845,280,1,-0.00059939,-9.5608e-05,0,0.438,SpaceX-E
STARLINK-4746,2022-114AE,2025-10-07T18:18:41.999990,15.08838013,0.0001343,53.2147,260.4498,88.8386,50.5396,0,C,53846,280,1,-9.8216e-05,-1.5662e-05,0,0.352,SpaceX-E
STARLINK-4777,2022-114AF,2025-10-07T18:24:42.000019,15.08835297,0.0001774,53.2154,260.5471,84.736,17.2032,0,C,53847,280,1,0.0004647,7.4116e-05,0,0.285,SpaceX-E
STARLINK-4780,2022-114AG,2025-10-07T18:14:41.999971,15.08830669,0.0001337,53.2144,260.3844,89.3972,74.9541,0,C,53848,280,1,0.00047441,7.5653e-05,0,0.278,SpaceX-E
STARLINK-4770,2022-114AH,2025-10-07T18:31:42.000010,15.0883895,0.0001411,53.215,260.447,88.2308,80.1976,0,C,53849,280,1,0.00026412,4.2125e-05,0,0.3,SpaceX-E
STARLINK-4767,2022-114AJ,2025-10-07T18:22:42.000010,15.08861145,0.0001292,53.2151,260.2416,88.1084,166.4475,0,C,53850,280,1,-0.00052343,-8.3504e-05,0,0.409,SpaceX-E
STARLINK-4755,2022-114AK,2025-10-07T18:24:42.000019,15.08833855,0.0001357,53.2145,260.3919,97.1864,84.8323,0,C,53851,280,1,0.0005461,8.7097e-05,0,0.272,SpaceX-E
STARLINK-4797,2022-114AL,2025-10-07T18:15:42.000019,15.08836893,0.0001441,53.216,255.5755,88.7135,346.7748,0,C,53852,280,1,3.2417e-05,5.1694e-06,0,0.342,SpaceX-E
STARLINK-4794,2022-114AM,2025-10-07T18:17:42.000029,15.08829174,0.000138,53.2144,260.3357,89.0518,106.6485,0,C,53853,280,1,0.00038943,6.2097e-05,0,0.282,SpaceX-E
STARLINK-4800,2022-114AN,2025-10-07T18:22:42.000010,15.0884471,0.0001378,53.215,250.8581,86.7576,222.4423,0,C,53854,280,1,-0.00044776,-7.1403e-05,0,0.392,SpaceX-E
STARLINK-4703,2022-114AP,2025-10-07T18:12:41.999962,15.08830811,0.0001384,53.2144,260.3988,88.5483,63.0402,0,C,53855,280,1,0.00043084,6.8704e-05,0,0.284,SpaceX-E
STARLINK-4795,2022-114AQ,2025-10-07T18:40:42.000010,15.09127248,0.0001629,53.2148,250.6373,65.5387,35.1649,0,C,53856,280,1,0.00075635,0.00012162,0,0.271,SpaceX-E
STARLINK-4809,2022-114AR,2025-10-07T18:15:42.000019,15.08832153,0.0001333,53.215,260.2234,91.1745,157.0588,0,C,53857,280,1,0.00033294,5.3092e-05,0,0.285,SpaceX-E
STARLINK-4798,2022-114AS,2025-10-07T18:20:42.000000,15.08844472,0.0001428,53.2142,250.826,86.8308,234.8396,0,C,53858,280,1,-0.00018705,-2.9832e-05,0,0.358,SpaceX-E
STARLINK-4790,2022-114AT,2025-10-07T18:18:41.999990,15.08827331,0.0001544,53.2146,255.2905,98.7739,128.224,0,C,53859,280,1,0.00053644,8.5541e-05,0,0.274,SpaceX-E
STARLINK-4799,2022-114AU,2025-10-07T18:15:42.000019,15.08829337,0.0001535,53.2152,250.7615,92.9757,249.81,0,C,53860,280,1,0.00075225,0.00011997,0,0.268,SpaceX-E
STARLINK-4781,2022-114AV,2025-10-07T18:18:41.999990,15.08806716,0.0001245,53.2142,250.7968,89.0132,245.2531,0,C,53861,280,1,0.00061334,9.7751e-05,0,0.275,SpaceX-E
STARLINK-4788,2022-114AX,2025-10-07T18:14:41.999971,15.08854693,0.0001401,53.2153,250.6888,89.2494,289.8809,0,C,53863,280,1,-0.00061136,-9.7511e-05,0,0.455,SpaceX-E
STARLINK-4779,2022-114AY,2025-10-07T18:23:41.999971,15.08839787,0.0001426,53.2153,250.1861,86.1945,207.2211,0,C,53864,280,1,-3.4462e-05,-5.4957e-06,0,0.343,SpaceX-E
STARLINK-4762,2022-114BA,2025-10-07T18:25:41.999981,15.08839799,0.0001409,53.2155,230.8232,89.0165,261.5367,0,C,53866,280,1,0.00010221,1.6301e-05,0,0.322,SpaceX-E
STARLINK-4793,2022-114BB,2025-10-07T18:14:41.999971,15.08856919,0.0001883,53.2155,240.7085,88.4908,285.6141,0,C,53867,280,1,-9.1766e-05,-1.4641e-05,0,0.39,SpaceX-E
STARLINK-4789,2022-114BC,2025-10-07T18:20:42.000000,15.08874799,0.0001506,53.2153,230.538,83.7761,48.0083,0,C,53868,280,1,-0.00041985,-6.7009e-05,0,0.427,SpaceX-E
STARLINK-4810,2022-114BD,2025-10-07T18:22:42.000010,15.08830877,0.0001186,53.2158,240.2933,91.653,152.9334,0,C,53869,280,1,0.0003846,6.1329e-05,0,0.297,SpaceX-E
STARLINK-4732,2022-114BE,2025-10-07T18:24:42.000019,15.08873156,0.000142,53.2162,230.5487,91.8486,35.0915,0,C,53870,280,1,-0.0016983,-0.00027089,0,0.482,SpaceX-E
STARLINK-4740,2022-114BF,2025-10-07T18:22:42.000010,15.08864371,0.0001357,53.2149,230.2453,86.3672,193.2269,0,C,53871,280,1,-0.0014647,-0.00023359,0,0.49,SpaceX-E
STARLINK-5028,2022-119A,2025-10-07T18:24:42.000019,15.0882684,0.0001399,53.2151,290.8491,90.7623,326.0049,0,C,53886,280,1,0.00025764,4.1078e-05,0,0.288,SpaceX-E
STARLINK-5029,2022-119B,2025-10-07T18:11:42.000000,15.0883516,0.0001371,53.2153,290.7707,87.9831,339.7857,0,C,53887,280,1,4.3075e-05,6.8687e-06,0,0.312,SpaceX-E
STARLINK-5034,2022-119C,2025-10-07T18:16:41.999981,15.08825748,0.0001277,53.215,290.8352,82.8208,323.7822,0,C,53888,280,1,0.00042259,6.738e-05,0,0.267,SpaceX-E
STARLINK-5031,2022-119D,2025-10-07T18:12:41.999962,15.08818619,0.000121,53.215,290.8077,89.692,321.8167,0,C,53889,280,1,0.00039606,6.3136e-05,0,0.266,SpaceX-E
STARLINK-5050,2022-119E,2025-10-07T18:19:42.000038,15.08825292,0.0001372,53.2144,255.4167,88.221,202.4694,0,C,53890,280,1,0.00051166,8.1584e-05,0,0.273,SpaceX-E
STARLINK-5041,2022-119F,2025-10-07T18:20:42.000000,15.08835724,0.0001376,53.2153,290.7027,88.8163,32.9666,0,C,53891,280,1,6.5806e-05,1.0494e-05,0,0.31,SpaceX-E
STARLINK-5046,2022-119G,2025-10-07T18:19:42.000038,15.08907345,0.0001435,53.2156,290.51,61.1573,156.9366,0,C,53892,280,1,-0.0018836,-0.0003007,0,0.689,SpaceX-E
STARLINK-5052,2022-119H,2025-10-07T18:18:41.999990,15.08839424,0.0001328,53.2153,290.6396,89.3802,59.6861,0,C,53893,280,1,3.5439e-05,5.6516e-06,0,0.316,SpaceX-E
STARLINK-5043,2022-119J,2025-10-07T18:17:42.000029,15.0882334,0.0001379,53.215,290.6745,88.6848,41.7985,0,C,53894,280,1,0.00039695,6.3287e-05,0,0.267,SpaceX-E
STARLINK-5032,2022-119K,2025-10-07T18:18:41.999990,15.08841859,0.0001403,53.2153,290.5538,86.0619,108.2805,0,C,53895,280,1,-0.00014132,-2.2537e-05,0,0.341,SpaceX-E
STARLINK-5037,2022-119L,2025-10-07T18:20:42.000000,15.08834081,0.0001352,53.2155,290.4691,87.5524,154.3674,0,C,53896,280,1,0.00020564,3.2793e-05,0,0.293,SpaceX-E
STARLINK-5035,2022-119M,2025-10-07T18:17:42.000029,15.0882232,0.0001308,53.2153,290.6343,86.3672,64.1724,0,C,53897,280,1,0.00039867,6.3559e-05,0,0.268,SpaceX-E
STARLINK-5044,2022-119N,2025-10-07T18:32:41.999971,15.08827359,0.0001375,53.2151,290.3129,86.9997,260.3,0,C,53898,280,1,0.00050323,8.0244e-05,0,0.268,SpaceX-E
STARLINK-5042,2022-119P,2025-10-07T18:21:41.999962,15.08831333,0.0001343,53.2155,290.3858,87.1295,198.6297,0,C,53899,280,1,0.00045836,7.3096e-05,0,0.268,SpaceX-E
STARLINK-5045,2022-119Q,2025-10-07T18:21:41.999962,15.08827333,0.000131,53.2152,290.2683,87.0666,258.7752,0,C,53900,280,1,0.00053176,8.4793e-05,0,0.268,SpaceX-E
STARLINK-5024,2022-119R,2025-10-07T18:41:41.999971,15.40600646,0.0001664,53.2157,279.362,89.0409,153.0971,0,C,53901,280,1,0.00061821,0.00025615,0,0.279,SpaceX-E
STARLINK-5021,2022-119S,2025-10-07T18:17:42.000029,15.08849993,0.0001339,53.2161,240.3912,88.9756,236.6298,0,C,53902,280,1,0.00022926,3.6575e-05,0,0.335,SpaceX-E
STARLINK-5022,2022-119T,2025-10-07T18:13:42.000010,15.08828099,0.0001398,53.2156,290.4586,91.1604,139.1727,0,C,53903,280,1,0.00028443,4.5351e-05,0,0.289,SpaceX-E
STARLINK-4787,2022-119U,2025-10-07T18:24:42.000019,15.08830417,0.0001359,53.2152,290.2195,86.3777,290.8068,0,C,53904,280,1,0.00042312,6.7473e-05,0,0.269,SpaceX-E
STARLINK-5003,2022-119V,2025-10-07T18:14:41.999971,15.08829343,0.0001395,53.215,280.8705,88.5821,305.447,0,C,53905,280,1,0.00032792,5.2288e-05,0,0.282,SpaceX-E
STARLINK-5054,2022-119W,2025-10-07T18:20:42.000000,15.08839865,0.000139,53.2145,280.3477,88.0079,229.0107,0,C,53906,280,1,-0.00012261,-1.9552e-05,0,0.336,SpaceX-E
STARLINK-5057,2022-119Y,2025-10-07T18:22:42.000010,15.0883382,0.0001385,53.2153,280.7667,86.6348,17.6423,0,C,53908,280,1,0.00014193,2.2632e-05,0,0.305,SpaceX-E
STARLINK-4796,2022-119Z,2025-10-07T18:17:42.000029,15.08841962,0.0001382,53.2155,280.9002,88.7232,296.6073,0,C,53909,280,1,-0.00014027,-2.2369e-05,0,0.34,SpaceX-E
STARLINK-5056,2022-119AA,2025-10-07T17:06:41.999990,15.53059264,0.0001074,53.2175,210.1956,75.5413,236.3006,0,C,53910,280,1,0.0067209,0.0043498,0,0.311,SpaceX-E
STARLINK-5048,2022-119AB,2025-10-07T18:23:41.999971,15.08834085,0.0001366,53.2157,280.8025,88.4948,359.515,0,C,53911,280,1,0.00023924,3.8151e-05,0,0.298,SpaceX-E
STARLINK-5059,2022-119AC,2025-10-07T18:23:41.999971,15.08833932,0.0001307,53.2149,280.261,87.8541,280.5255,0,C,53912,280,1,0.00028971,4.6201e-05,0,0.286,SpaceX-E
